ticker,shortName,revenue,revenueGrowth,earningGrowth,grossMargin,operatingMargin,netMargin,eps,debt,cash,asset,equity,returnOnAsset,returnOnEquity,debtEquityRatio,freeCashFlow,operatingCashFlow,marketCap,dividendYield
WBA,"Walgreens Boots Alliance, Inc.",132703000000.0,0.0014640514983887964,0.7061369000786781,0.2129944311733721,0.007309555925638456,0.032682004174736067,5.01,35477000000.0,2472000000.0,90124000000.0,29366000000.0,0.04812258665838179,0.1476878022202547,1.2080978001770755,2165000000.0,3899000000.0,19354310656.0,0.08571733860671994
LYV,"Live Nation Entertainment, Inc.",16681254000.0,1.66114621372726,-1.2224863011145488,0.2603958911002734,0.04196543017689198,0.008945130863662889,0.64,7698256000.0,5606457000.0,16460841000.0,-367569000.0,0.009064907436989398,-0.4059537120921514,-20.94370308703944,1478777000.0,1832063000.0,19291256832.0,0.0
WAB,Westinghouse Air Brake Technolo,8362000000.0,0.06903605216057285,0.13440860215053774,0.30375508251614447,0.1209040899306386,0.07569959339870844,3.46,4002000000.0,541000000.0,18516000000.0,10102000000.0,0.034186649384316266,0.0626608592357949,0.39615917640071274,889000000.0,1038000000.0,19290509312.0,0.005754124901769727
HWM,Howmet Aerospace Inc.,5663000000.0,0.13897827835880938,0.817829457364341,0.2754723644711284,0.17217022779445523,0.08281829419035847,1.11,4162000000.0,791000000.0,10255000000.0,3546000000.0,0.04573378839590444,0.1322617033276932,1.173716864072194,540000000.0,733000000.0,19241869312.0,0.002286680118576621
MOH,Molina Healthcare Inc,31974000000.0,0.1513449281624717,0.20182094081942337,0.12278726465253018,0.04319134296616001,0.024770125727153314,13.55,2391000000.0,7505000000.0,12314000000.0,2964000000.0,0.06431703751827189,0.26720647773279355,0.8066801619433198,682000000.0,773000000.0,19099080704.0,0.0
FCNCA,"First Citizens BancShares, Inc.",4541000000.0,1.4698233921264792,1.0056296453250382,,,0.24179696102180137,67.4,6209000000.0,,109298000000.0,8781000000.0,0.010045929477209097,0.1250427058421592,0.7070948639107163,1865000000.0,2791000000.0,18996293632.0,0.00436927337552749
TRGP,"Targa Resources, Inc.",20929800000.0,0.2348110302186457,15.790730337078653,0.141028581257346,0.08261904079350973,0.05711951380328527,3.88,11565000000.0,219000000.0,19560000000.0,2665700000.0,0.06111963190184049,0.44847507221367744,4.338447687286641,1046500000.0,2380800000.0,18939459584.0,0.02004809051261259
PPL,PPL Corporation,7902000000.0,0.36641881376448215,-1.5108108108108107,0.3653505441660339,0.1738800303720577,0.09567198177676538,1.02,14228000000.0,356000000.0,37837000000.0,13915000000.0,0.019980442424082246,0.0543298598634567,1.022493711821775,-425000000.0,1730000000.0,18913703936.0,0.04161004119885997
LPLA,LPL Financial Holdings Inc.,3063701000.0,0.30353448044784015,0.8390183227287948,,,0.276039339348063,10.4,2717444000.0,,9482226000.0,2167552000.0,0.08918812945399107,0.39016457275304123,1.2536926449746073,1638981000.0,1945577000.0,18851561472.0,0.004234821615099365
RKT,"Rocket Companies, Inc.",5684897000.0,-0.5517959785633969,-0.849385159469193,,,0.008165671251387669,0.28,8705783000.0,,20082212000.0,576704000.0,0.002311548150173895,0.08049363278215514,15.095756228498502,10715731000.0,10823495000.0,18740238336.0,0.0
FITB,Fifth Third Bancorp,8295000000.0,0.06359789716630337,-0.11696750902527075,,,0.29487643158529236,3.35,18552000000.0,,207452000000.0,15211000000.0,0.011790679289667007,0.16080468082308855,1.2196436789165734,5956000000.0,6428000000.0,18683594752.0,0.04961571968910151
PFG,Principal Financial Group Inc,17491600000.0,0.22638771060177953,1.8128142172337194,,,0.2750806101214297,18.85,4077700000.0,67737900000.0,292700000000.0,10001700000.0,0.01643867441065938,0.4810782167031605,0.40770069088254995,3056600000.0,3172900000.0,18599968768.0,0.034532316049101876
FSLR,"First Solar, Inc.",2619319000.0,-0.10400916474337729,-1.094232258642651,0.02667029101839066,-0.10718320296229669,-0.01686163464625729,-0.41,184349000.0,2577981000.0,8251228000.0,5836055000.0,-0.005352657810449548,-0.007567783374214259,0.03158794768041082,-30236000.0,873369000.0,18593935360.0,0.0
CNP,"CenterPoint Energy, Inc (Holdin",9321000000.0,0.11602011494252884,-0.28869448183041724,0.36444587490612596,0.16800772449308013,0.11339984980152344,1.59,16856000000.0,584000000.0,38546000000.0,9255000000.0,0.027421781767239143,0.1142085359265262,1.8212857914640734,-2609000000.0,1810000000.0,18354831360.0,0.02664148694199716
IRM,Iron Mountain Incorporated (Del,5103574000.0,0.13626600818295587,0.23713348392671119,0.571061377771734,0.20500966577539584,0.10913548035161241,1.9,13286900000.0,141797000.0,16140514000.0,636668000.0,0.03450825667633633,0.8748374348954243,20.869432734172285,44112000.0,927695000.0,18342897664.0,0.03949147039192684
OWL,Blue Owl Capital Inc.,1369722000.0,0.6625301318884591,-0.9753064430804076,0.3468119808253062,-0.0018127766072239477,-0.0067816681049147195,-0.02,1864615000.0,68079000.0,8893075000.0,1604698000.0,-0.0010445205960817826,-0.005788628140622099,1.1619725331495396,662908000.0,728447000.0,18138937344.0,0.010063985366837596
DRI,"Darden Restaurants, Inc.",10487800000.0,0.08907580477673926,0.030541561712846388,0.19864985983714412,0.11357958771143614,0.09362306680142642,,4552500000.0,367800000.0,10241500000.0,2201500000.0,0.09587462774007714,0.446014081308199,2.067908244378833,951800000.0,1545600000.0,18138202112.0,0.032517004516660224
CLX,Clorox Company (The),7389000000.0,0.03967918953144789,-0.6774891774891775,0.3935579916091487,0.11544187305454054,0.020165110299093247,1.2,2924000000.0,367000000.0,5945000000.0,220000000.0,0.025063078216989068,0.6772727272727272,13.290909090909091,930000000.0,1158000000.0,18103361536.0,0.032203963824102906
VTR,"Ventas, Inc.",4129193000.0,0.07867958444172118,-1.9681480574600065,0.4471273200356583,0.11717689146523304,-0.011490622986137969,-0.12,12487220000.0,122564000.0,24157840000.0,10152968000.0,-0.0019640414871528247,-0.004673214768331782,1.2299083381332434,666094000.0,1120163000.0,17954105344.0,0.04012001635273462
ROL,"Rollins, Inc.",2695823000.0,0.11200057748628467,0.05107688622617901,0.514656934079129,0.18301943413940752,0.13672967401791586,0.75,336329000.0,95346000.0,2122028000.0,1267197000.0,0.17370128952115618,0.290877424741378,0.26541177101902863,435302000.0,465930000.0,17926111232.0,0.011805014331398299
LH,Laboratory Corporation of Ameri,14876800000.0,-0.07717311068240607,-0.46195263534261555,0.29476097010109703,0.14312217681221767,0.08597951172295117,13.97,6294900000.0,430000000.0,20155100000.0,10096600000.0,0.06346284563212289,0.12668621119980983,0.6234673058257235,1474000000.0,1955900000.0,17866188800.0,0.0109256653551092
SYM,Symbotic Inc.,593312000.0,1.3552258120859184,-0.3541458868159001,0.1679504206892832,-0.23659558545925247,-0.13314579850062025,-0.13,,353457000.0,631263000.0,7184000.0,-0.12514118521123527,-10.996241648106905,,-166197000.0,-148247000.0,17703759872.0,0.0
LUV,Southwest Airlines Company,23814000000.0,0.5081697276757442,-0.4483111566018424,0.19954648526077098,0.04270597127739985,0.02263374485596708,0.87,9431000000.0,12292000000.0,35369000000.0,10687000000.0,0.01523933387995137,0.05043510807523159,0.8824740338729298,-156000000.0,3790000000.0,17684373504.0,-0.0
IFF,International Flavors & Fragran,12440000000.0,0.06726149622512012,-7.825925925925926,0.33368167202572346,0.08464630225080386,-0.14815112540192926,-7.32,10970000000.0,493000000.0,35390000000.0,17734000000.0,-0.05207685786945465,-0.1039246644862975,0.6185857674523514,-161000000.0,345000000.0,17625219072.0,0.04595687558214766
HOLX,"Hologic, Inc.",4862800000.0,-0.13662269410365213,-0.30430136254341433,0.6163938471662417,0.3353623426832278,0.2677469770502591,5.13,2823400000.0,2339500000.0,9071200000.0,4876200000.0,0.14353117558867626,0.2670111972437554,0.5790164472335015,1998500000.0,2125700000.0,17589284864.0,0.0
EXPD,Expeditors International of Was,17071284000.0,0.03315075113851362,-0.04104085363958254,0.12718024022094648,0.10686782552501616,0.0795135855041718,8.26,518465000.0,2034131000.0,5590434000.0,3110021000.0,0.24280744571888335,0.43645975380873636,0.16670787753523209,2042851000.0,2129675000.0,17516920832.0,0.012205284367640167
PINS,"Pinterest, Inc.",2802574000.0,0.08710032905008358,-1.3035254931455766,0.7578665184219935,-0.03627986272619385,-0.034270995163731624,-0.14,178694000.0,2698227000.0,3862730000.0,3281654000.0,-0.024865056579155158,-0.02926786309586568,0.054452419420207,440218000.0,469202000.0,17225854976.0,0.0
RBLX,Roblox Corporation,2225052000.0,0.15937579623808285,0.880126349788773,0.753867325347902,-0.41517411727905684,-0.41543568419974003,-1.55,1483574000.0,2977474000.0,5375487000.0,306026000.0,-0.17195948943788722,-3.020547273761053,4.847869135302229,-58367000.0,369296000.0,17214050304.0,0.0
ABMD,"ABIOMED, Inc.",1031753000.0,0.21737606811386612,-0.39472342312382225,0.8176327086037065,0.24880567345091315,0.1323039525933048,2.98,,758607000.0,1673393000.0,1503326000.0,0.08157378452043244,0.09080199504299134,,249627000.0,285390000.0,,0.0
EQT,EQT Corporation,12140621000.0,0.7750211449177997,-2.5322960928705722,0.6636149831215389,0.6377996644487955,0.14587103905146204,4.38,5714414000.0,1458644000.0,22669926000.0,11172474000.0,0.07811957568807239,0.15851144518215035,0.5114725708916396,2038244000.0,3465560000.0,17079502848.000002,0.011922419628499012
ATO,Atmos Energy Corporation,4201662000.0,0.2330665680603612,0.1635232126785895,0.5995260922939541,0.21919469010120282,0.18430754306272137,5.6,8147071000.0,51554000.0,22192989000.0,9419091000.0,0.034893812636053664,0.0822157891881499,0.8649529981183959,-1466836000.0,977584000.0,17074615296.000002,0.022015957225581754
COO,"The Cooper Companies, Inc.",3308400000.0,0.1320444824636442,-0.8689849560226848,0.6467174464998187,0.15342763873775844,0.11661225970257526,7.76,2763400000.0,138200000.0,11492300000.0,7174700000.0,0.03357030359458072,0.053772283161665296,0.38515896135030037,450400000.0,692400000.0,16955070464.000002,0.00017693822071514098
HUBB,Hubbell Inc,4947900000.0,0.17972866646002728,0.4008219178082191,0.2974191070959397,0.14331332484488368,0.10333676913438024,10.07,1442600000.0,454800000.0,5402600000.0,2360900000.0,0.09463961796172213,0.21656995213689695,0.611038163412258,453900000.0,583200000.0,16939352064.000002,0.013554237442644133
BG,Bunge Limited Bunge Limited,67232000000.0,0.13659724100622128,-0.22521655437921073,0.05476558781532603,0.03440326035221323,0.02394693003331747,10.51,5623000000.0,1104000000.0,24580000000.0,9956000000.0,0.06550040683482507,0.16171153073523503,0.5647850542386501,-6104000000.0,-5549000000.0,16933667840.0,0.020609829087092805
RF,Regions Financial Corporation,7165000000.0,0.11292326809568198,-0.10948036493454982,,,0.31332868108862527,2.28,2284000000.0,,155220000000.0,14288000000.0,0.01446334235278959,0.15712486002239642,0.15985442329227323,2814000000.0,3102000000.0,16853250048.0,0.04521383103138778
CINF,Cincinnati Financial Corporatio,6557000000.0,-0.3191069574247144,-1.164969450101833,,,-0.07411926185755681,-3.06,891000000.0,1264000000.0,29736000000.0,10531000000.0,-0.016343825665859565,-0.04614946348874751,0.08460734972937042,2037000000.0,2052000000.0,16813394944.0,0.025158512091631505
PTC,PTC Inc.,1933347000.0,0.06982672803001844,-0.3435397328289892,0.8003565836862188,0.2501340938796812,0.16193730354664734,2.65,1540203000.0,272182000.0,4687268000.0,2296034000.0,0.0667939191870403,0.1363573013291615,0.6708101883508694,409379000.0,435326000.0,16808927232.0,0.0
PHM,"PulteGroup, Inc.",16228995000.0,0.16529995730559066,0.344751633852604,0.29789262982704723,0.21278434061998294,0.1612741269561054,11.01,2632238000.0,1053104000.0,14796515000.0,8914098000.0,0.17688739544412993,0.2936154617102033,0.2952893270861505,555805000.0,668466000.0,16737069056.0,0.008610527895763017
UWMC,UWM Holdings Corporation,1810246000.0,-0.28421020166317457,-0.5762608563157092,,,0.023043829402191747,0.45,9434510000.0,,13600625000.0,143562000.0,0.003067138458710537,0.29057132110168427,65.71732073947145,8241567000.0,8268182000.0,16725150720.0,0.04711293866295275
CMS,CMS Energy Corporation,8596000000.0,0.17287488061127032,-0.38137472283813745,0.321312238250349,0.14239181014425314,0.09737087017217311,2.85,14309000000.0,164000000.0,31353000000.0,6791000000.0,0.026696009951200843,0.12325136209689294,2.1070534530996907,855000000.0,855000000.0,16689701887.999998,0.032714784461942814
WMG,Warner Music Group Corp.,5919000000.0,0.11658177702320316,0.8125,0.4796418313904376,0.12062848454130766,0.09309004899476263,1.06,4013000000.0,584000000.0,7828000000.0,152000000.0,0.0703883495145631,3.625,26.401315789473685,742000000.0,742000000.0,16651094016.0,0.019097844243413344
J,Jacobs Solutions Inc.,14922825000.0,0.05890971963221636,0.35010167075445997,0.22294974309488988,0.061506450688793846,0.04315798114633121,4.98,4165289000.0,1140479000.0,14660419000.0,6060056000.0,0.04393046337897982,0.1062760806170768,0.687335067530729,347094000.0,474709000.0,16648878080.0,0.006964313117247598
BMRN,BioMarin Pharmaceutical Inc.,2096039000.0,0.13527995558624806,-3.209129213483146,0.7692461829193064,0.019828829520824754,0.06753738837874677,0.75,1083019000.0,1291537000.0,6375074000.0,4603156000.0,0.02220538930214771,0.03075303118121567,0.2352774922248996,44362000.0,175902000.0,16589509632.0,0.0
MAA,Mid-America Apartment Communiti,2019866000.0,0.13598023038307572,0.19416775479541615,0.3728831516546147,0.3113463962460876,0.315583310972114,5.48,4414903000.0,38659000.0,11241165000.0,6025751000.0,0.05670551050536132,0.10578532036919547,0.7326726577317915,762303000.0,1058479000.0,16536815615.999998,0.03285354403264576
WRB,W.R. Berkley Corporation,11217429000.0,0.18312446189513532,0.3506850922747411,,,0.12311751650043874,4.94,2837194000.0,2635240000.0,33861099000.0,6748332000.0,0.040786094981737006,0.20465234964729062,0.42042892969699774,2515920000.0,2568604000.0,16512375808.0,0.01424337737553508
ENPH,"Enphase Energy, Inc.",2330853000.0,0.6865197977785158,1.7319679062764268,0.41812804153672495,0.19333909088217918,0.17047921941023308,2.77,1290357000.0,1612843000.0,3084280000.0,825573000.0,0.12883460645596378,0.4813166128252741,1.562983527804325,698374000.0,744817000.0,16403508224.0,0.0
STLD,"Steel Dynamics, Inc.",22260774000.0,0.20924305429182155,0.20180294990830938,0.27482561927092025,0.22873517335920127,0.17351930350669748,20.92,3070575000.0,2256632000.0,14159984000.0,8130357000.0,0.27278802009945774,0.47509279112836006,0.377667917903236,3551501000.0,4460403000.0,16350718976.0,0.014504744430389505
FDS,FactSet Research Systems Inc.,1843892000.0,0.15862753660981066,-0.006689356590505291,0.5275721137680515,0.2927253873871138,0.21526043824692553,10.25,2220231000.0,536492000.0,4014305000.0,1331408000.0,0.09887564597109587,0.2981182327280593,1.6675812373066707,487121000.0,538277000.0,16313986047.999998,0.00771938872752921
WAT,Waters Corporation,2971956000.0,0.06679483709600653,0.02152291356050351,0.5800132976396689,0.29717532830230325,0.23814450819594907,11.73,1574878000.0,481391000.0,3281453000.0,504488000.0,0.215683418290617,1.402917413298235,3.121735303912085,428205000.0,611661000.0,16300578816.0,0.0
SUI,"Sun Communities, Inc.",2934500000.0,0.2982370608744662,-0.3634125297249521,0.4823308911228489,0.18872039529732493,0.08246720054523769,2.0,7197200000.0,217700000.0,17084200000.0,7809800000.0,0.014165135037051779,0.030986709006632692,0.9215600911675075,734900000.0,734900000.0,16287353856.0,0.026658719632351308
BALL,Ball Corporation,15349000000.0,0.11136050973861411,-0.18109339407744873,0.1682845787999218,0.0837188090429344,0.046843442569548505,2.25,8948000000.0,548000000.0,19909000000.0,3527000000.0,0.036114320156713044,0.2038559682449674,2.537000283527077,-1368000000.0,283000000.0,16282249216.000002,0.015599810359763011
MRO,Marathon Oil Corporation,7540000000.0,0.34618818068202106,2.8181818181818183,0.5787798408488064,0.46379310344827585,0.4790450928381963,5.26,5923000000.0,334000000.0,19940000000.0,11397000000.0,0.18114343029087263,0.3169255067122927,0.5196981661840835,3978000000.0,5428000000.0,16280865792.0,0.013512794885152998
WLK,Westlake Corporation,15794000000.0,0.3409746985905926,0.11513647642679903,0.2578827402811194,0.1952007091300494,0.1422692161580347,17.34,4879000000.0,2228000000.0,20550000000.0,9931000000.0,0.10934306569343066,0.22626120229584132,0.49128990031215386,2287000000.0,3395000000.0,16250724352.0,0.010399536435383628
NTAP,"NetApp, Inc.",6362000000.0,0.006964229186451343,0.3596584845250801,0.6615844074190507,0.1821754165356806,0.20025149324111916,5.79,2389000000.0,3070000000.0,9818000000.0,1159000000.0,0.12976166225300467,1.0992234685073339,2.0612597066436584,868000000.0,1107000000.0,16227237888.0,0.02662190589560919
IEX,IDEX Corporation,3181900000.0,0.1508608217592593,0.3059635068980864,0.4484427543291744,0.24331374336088502,0.1844495427260442,7.71,1468700000.0,430200000.0,5511900000.0,3039300000.0,0.10647870970082912,0.19310367518836574,0.4832362715098871,489400000.0,557400000.0,16196908032.0,0.010952707742089623
PAYC,"Paycom Software, Inc.",1375218000.0,0.3028770544298376,0.4359512145335782,0.8453037991067598,0.27535925213311635,0.20461410481829062,4.84,29000000.0,400730000.0,3902513000.0,1182607000.0,0.07210456441785075,0.23793956910452924,0.024522093983884757,228305000.0,365103000.0,16105214976.0,0.0
BLDR,"Builders FirstSource, Inc.",22726418000.0,0.14238375908622247,0.5934528252896694,0.34076549150860463,0.16589530299055488,0.12097678569495642,16.82,3489418000.0,80445000.0,10595160000.0,4962566000.0,0.2594929194084846,0.5540216492838584,0.7031479279066515,3259079000.0,3599231000.0,15909707776.0,0.0
AKAM,"Akamai Technologies, Inc.",3616654000.0,0.04490638135711,-0.19638083487559121,0.6173758949570515,0.19600271411088813,0.14479460849724635,3.26,3174617000.0,1105316000.0,8303400000.0,4360187000.0,0.06306717730086471,0.12010310566955042,0.7280919373412196,816374000.0,1274676000.0,15854007296.0,0.0
CF,"CF Industries Holdings, Inc.",11186000000.0,0.7109207708779444,2.648854961832061,0.523958519578044,0.49713928124441265,0.29912390488110135,16.38,3225000000.0,2323000000.0,13313000000.0,5051000000.0,0.25133328325696686,0.6624430805781033,0.6384874282320333,3393000000.0,3855000000.0,15841030144.0,0.019316925554611203
TYL,"Tyler Technologies, Inc.",1850204000.0,0.16197896484741747,0.017230487185522003,0.4236630122948605,0.11579750124851097,0.08876858984198499,3.87,1046174000.0,210887000.0,4687417000.0,2624389000.0,0.03503848708147792,0.06258218579638918,0.39863526329366566,331304000.0,381455000.0,15795390464.000002,0.0
BBY,"Best Buy Co., Inc.",46298000000.0,-0.10554278317652288,-0.421760391198044,0.21409132143937104,0.04194565639984449,0.03064927210678647,6.29,3978000000.0,1874000000.0,15803000000.0,2795000000.0,0.08979307726381067,0.5076923076923077,1.4232558139534883,894000000.0,1824000000.0,15754814464.0,0.050079929649624086
CBOE,"Cboe Global Markets, Inc.",3958500000.0,0.13268284308114908,-0.555765595463138,0.43998989516230896,0.2451433623847417,0.059365921434886955,2.19,1871300000.0,524400000.0,6998900000.0,3465300000.0,0.03357670491077169,0.06781519637549419,0.5400109658615415,591300000.0,651100000.0,15749467136.0,0.013295687923393626
SWKS,"Skyworks Solutions, Inc.",5485500000.0,0.07367246677497019,-0.14890208903423885,0.47476073284112663,0.28396682162063624,0.2324674140916963,7.81,2189100000.0,586800000.0,8911800000.0,5469000000.0,0.1430911824771651,0.2331687694276833,0.4002742731760834,914900000.0,1424600000.0,15653985280.0,0.02384057435372777
HBAN,Huntington Bancshares Incorpora,7254000000.0,0.21081622433650482,0.7281853281853281,,,0.30851943755169564,1.45,11713000000.0,,182906000000.0,15564000000.0,0.012235793248991286,0.14379336931380107,0.7525700334104344,3813000000.0,4027000000.0,15492315136.0,0.06519361316457022
FWONK,Liberty Media Corporation - Ser,2573000000.0,0.20458801498127333,-3.9368421052631577,0.3198600855033035,0.06723668869024485,0.21686746987951808,2.15,2947000000.0,1733000000.0,11016000000.0,6910000000.0,0.05065359477124183,0.08075253256150507,0.4264833574529667,243000000.0,534000000.0,15478194176.0,-0.0
AXON,"Axon Enterprise, Inc.",1189935000.0,0.37822699364475243,-3.451581192308974,0.612334287166946,0.07836814615924399,0.12365297264136277,2.03,711110000.0,974693000.0,2851894000.0,1268491000.0,0.05159343229446817,0.115995304657266,0.5605952269271126,179252000.0,235361000.0,15416260607.999998,0.0
SIRI,Sirius XM Holdings Inc.,9003000000.0,0.035303587856485796,-0.07686453576864538,0.502165944685105,0.2332555814728424,0.1347328668221704,0.31,9822000000.0,57000000.0,10022000000.0,-3351000000.0,0.12103372580323289,-0.3619814980602805,-2.931065353625783,1550000000.0,1976000000.0,15331176448.0,0.08733837253400581
EXPE,"Expedia Group, Inc.",11667000000.0,0.35694347522679704,28.333333333333332,0.8579754864146739,0.10191137396074398,0.03017056655524128,2.17,6552000000.0,4144000000.0,21561000000.0,2283000000.0,0.016325773387134177,0.15418309242225142,2.8699080157687256,2778000000.0,3440000000.0,15327152128.000002,-0.0
TRU,TransUnion,3709900000.0,0.25325991487061694,-0.8057097541633624,0.6703684735437613,0.16997762742931077,0.07264346747890779,1.4,5670100000.0,585300000.0,11666300000.0,4169900000.0,0.02310072602281786,0.06462984723854288,1.3597688193961486,-1000000.0,297200000.0,15322890240.0,0.0050773710952327486
OMC,Omnicom Group Inc.,14289100000.0,-2.099458339743787e-05,-0.06485296206847568,0.18763952943152473,0.14579644624224058,0.09213316444002771,6.36,6493500000.0,4342500000.0,27002500000.0,3252100000.0,0.048754744931024906,0.40481535008148584,1.9967098182712708,848300000.0,926500000.0,15293972480.0,0.03799536064027232
RS,Reliance Steel & Aluminum Co.,17025000000.0,0.20802083259421145,0.3022646850672328,0.30844640234948606,0.1472481644640235,0.10808223201174744,29.92,1865300000.0,1173400000.0,10329900000.0,7087400000.0,0.1781333798003853,0.25962976549933686,0.2631853712221689,1776800000.0,2118600000.0,15285159936.0,0.014203318834020214
EPAM,"EPAM Systems, Inc.",4824698000.0,0.2837980662795252,-0.12921362311378337,0.3187795381182408,0.11875686312386806,0.08693103692707813,7.09,193223000.0,1741680000.0,4009151000.0,3001532000.0,0.10461466779375483,0.1397339758496661,0.06437479260590925,382475000.0,464104000.0,15281944576.0,0.0
CELH,"Celsius Holdings, Inc.",653604000.0,1.0797427615777346,-48.56642478182234,0.41442371833709707,-0.2414321209784518,-0.286537414091713,-2.63,1219000.0,614159000.0,1222069000.0,40091000.0,-0.1532499392423832,-4.671422513781148,0.030405826744157042,99918000.0,108182000.0,15188318208.0,0.0007588726969078787
AMH,American Homes 4 Rent,1490534000.0,0.14315099065713,0.44447147420303335,0.5539927301222246,0.22217339557500868,0.18324841969388153,0.71,4515998000.0,69155000.0,12175059000.0,6495895000.0,0.02243422393271359,0.04204778556303635,0.6952079736510519,526739000.0,665518000.0,15100697600.0,0.01785261894126004
TXT,Textron Inc.,12869000000.0,0.0393312873526086,0.15415549597855227,0.16077395291009403,0.06861449996114695,0.06690496542077862,4.01,3182000000.0,1963000000.0,16293000000.0,7113000000.0,0.05284477996685693,0.12104597216364403,0.44734992267678897,1136000000.0,1490000000.0,15094990847.999998,0.0011262014115266856
IOT,Samsara Inc.,652545000.0,0.5234098682137063,-0.30308373518410026,0.7200867373131354,-0.39598648369077993,-0.379164655311128,-0.48,122920000.0,689862000.0,1617008000.0,938019000.0,-0.15301222999515154,-0.26377077649813063,0.13104212174806693,-136261000.0,-103021000.0,15053548544.0,0.0
NTRS,Northern Trust Corporation,6761200000.0,0.045896821099852936,-0.13544295606031187,,,0.19759805951606224,6.14,12382700000.0,,155036700000.0,10374600000.0,0.00861731448102288,0.12877604919707747,1.1935592697549786,1668900000.0,2392400000.0,15053331456.0,0.05292516160483858
UAL,"United Airlines Holdings, Inc.",44955000000.0,0.8249167816838516,-1.375254582484725,0.23668112557001447,0.05509954398843288,0.016394171949727504,2.23,36433000000.0,16414000000.0,67358000000.0,6896000000.0,0.010941536268891595,0.10687354988399073,5.283207656612529,1247000000.0,6066000000.0,14988686336.0,0.0
FOX,Fox Corporation,14913000000.0,0.06719622155431515,0.02821576763485467,,0.18534164822637966,0.08308187487427077,2.33,7210000000.0,4272000000.0,21866000000.0,10378000000.0,0.05666331290588128,0.11938716515706302,0.6947388706879938,1443000000.0,1800000000.0,14989967360.0,0.01994667452031063
ESS,"Essex Property Trust, Inc.",1606814000.0,0.11541238244122409,-0.16423773011785803,0.6838632225011732,0.31324471905273416,0.2541146641739492,6.27,6026880000.0,155424000.0,12372905000.0,5716372000.0,0.0330007383068083,0.07142904625521222,1.0543190681082337,812456000.0,975649000.0,14964382720.0,0.037818065107599705
ERIE,Erie Indemnity Company,2840756000.0,0.051622009921856504,0.0023803128986772393,,,0.10510195173397505,5.71,0.0,166357000.0,2239456000.0,1448408000.0,0.1333221103696612,0.2061359782602692,0.0,298948000.0,366152000.0,14927721472.0,0.013851544617029681
APP,Applovin Corporation,2817058000.0,0.008576121762741362,-6.437736274897026,0.5541217113740647,-0.01696486192332568,-0.06842102647513824,-0.52,3302513000.0,1080484000.0,5847846000.0,1902677000.0,-0.03296017029176213,-0.10130253322029961,1.7357191998431682,406162000.0,412773000.0,14892624896.0,0.0
SNAP,Snap Inc.,4601847000.0,0.11775403152938702,1.9298869772827412,0.6055188275490254,-0.3032056476453911,-0.3106693899210469,-0.89,4175276000.0,3939124000.0,8029538000.0,2580698000.0,-0.17804922275727444,-0.553979194775987,1.6178863237775207,55308000.0,184614000.0,14864939008.0,0.0
AVTR,"Avantor, Inc.",7512400000.0,0.017099687250375695,0.19891721969961584,0.3464671742718705,0.15044459826420317,0.09138224801661253,1.01,6287500000.0,372900000.0,13464300000.0,4855400000.0,0.05098668330325379,0.141388968982988,1.2949499526300614,710200000.0,843600000.0,14782327807.999998,0.0021918063528847975
TER,"Teradyne, Inc.",3155045000.0,-0.14794858381892373,-0.2991008323594555,0.5917985321920923,0.2691321359917212,0.22677996668827227,4.22,132885000.0,894385000.0,3501252000.0,2451294000.0,0.20435575616950735,0.29188706046683915,0.05421014370369283,414674000.0,577923000.0,14706796544.0,0.004740053334622373
BSY,"Bentley Systems, Incorporated",1099082000.0,0.13889078862561988,0.8754828740664435,0.7843536696988942,0.18980567418991487,0.1590236215314235,0.55,1823038000.0,71684000.0,3165005000.0,572750000.0,0.05522266157557413,0.3051593190746399,3.1829559144478394,255778000.0,274324000.0,14612616192.0,0.0023604944896098725
BAH,Booz Allen Hamilton Holding Cor,9258911000.0,0.10703528342719126,-0.4172752104353643,0.5350630327907894,0.048261399207747004,0.029354532082660693,2.03,3061527000.0,404862000.0,6550652000.0,992002000.0,0.041490679095760236,0.27398231051953525,3.0862105116723555,526692000.0,602822000.0,14602121216.0,0.016143271002414885
AVY,Avery Dennison Corporation,9039300000.0,0.07504489611455356,0.022969868936630222,0.2659719226046265,0.11874813315190336,0.08375648556857279,9.21,3102100000.0,167200000.0,7950500000.0,2032200000.0,0.09522671530092447,0.37255191418167505,1.5264737722665092,662500000.0,961000000.0,14550030335.999998,0.016419209753048315
VRT,"Vertiv Holdings, LLC",5691500000.0,0.1387327184330045,-0.3595317725752508,0.2839497496266362,0.040024598084863396,0.013458666432399192,-0.04,3322900000.0,260600000.0,7095700000.0,1441900000.0,0.010795270375015854,0.053124349816214715,2.3045287467924265,-263800000.0,-152800000.0,14524752896.0,0.0002616223509762076
LW,"Lamb Weston Holdings, Inc.",5350600000.0,0.30537461270096866,4.021901443504231,0.26765222591858856,0.1648600156991739,0.1885582925279408,6.95,3462200000.0,304800000.0,6519800000.0,1411300000.0,0.15474401055247095,0.7148728123007156,2.453199178062779,107700000.0,761700000.0,14520022016.0,0.010061968214580426
L,Loews Corporation,14044000000.0,-0.005171070340723949,-0.35868187579214195,,,0.072059242381088,4.16,9019000000.0,43013000000.0,75494000000.0,14598000000.0,0.01340503881103134,0.06932456500890533,0.6178243595013015,2654000000.0,3314000000.0,14488952832.0,0.004210104119138042
